Unnamed: 0,match_url,url_team1,url_team2,event_url,players_url_1,players_url_2,maps_url,date,total_maps,maps_played,score1,score2,h2h_wins1,h2h_wins2,rank1,rank2,10last_maps1_score_team1,10last_maps1_opponent_score_team1,10last_maps2_score_team1,10last_maps2_opponent_score_team1,10last_maps3_score_team1,10last_maps3_opponent_score_team1,10last_maps4_score_team1,10last_maps4_opponent_score_team1,10last_maps5_score_team1,10last_maps5_opponent_score_team1,10last_maps6_score_team1,10last_maps6_opponent_score_team1,10last_maps7_score_team1,10last_maps7_opponent_score_team1,10last_maps8_score_team1,10last_maps8_opponent_score_team1,10last_maps9_score_team1,10last_maps9_opponent_score_team1,10last_maps10_score_team1,10last_maps10_opponent_score_team1,10last_maps11_score_team1,10last_maps11_opponent_score_team1,10last_maps12_score_team1,10last_maps12_opponent_score_team1,10last_maps13_score_team1,10last_maps13_opponent_score_team1,10last_maps14_score_team1,10last_maps14_opponent_score_team1,10last_maps15_score_team1,10last_maps15_opponent_score_team1,10last_maps1_score_team2,10last_maps1_opponent_score_team2,10last_maps2_score_team2,10last_maps2_opponent_score_team2,10last_maps3_score_team2,10last_maps3_opponent_score_team2,10last_maps4_score_team2,10last_maps4_opponent_score_team2,10last_maps5_score_team2,10last_maps5_opponent_score_team2,10last_maps6_score_team2,10last_maps6_opponent_score_team2,10last_maps7_score_team2,10last_maps7_opponent_score_team2,10last_maps8_score_team2,10last_maps8_opponent_score_team2,10last_maps9_score_team2,10last_maps9_opponent_score_team2,10last_maps10_score_team2,10last_maps10_opponent_score_team2,10last_maps11_score_team2,10last_maps11_opponent_score_team2,10last_maps12_score_team2,10last_maps12_opponent_score_team2,10last_maps13_score_team2,10last_maps13_opponent_score_team2,10last_maps14_score_team2,10last_maps14_opponent_score_team2,10last_maps15_score_team2,10last_maps15_opponent_score_team2
1792,/matches/2340137/gorillaz-pride-vs-egoboyz-movistar-lpg-season-3,/team/10665/gorillaz-pride,/team/10666/egoboyz,/events/5244/movistar-lpg-season-3,"['/player/14501/beats', '/player/12335/JhonnEO', '/player/11532/zock', '/player/15877/zneel', '/player/20020/Murdoc']","['/player/18582/LosTime', '/player/12345/RENZ1', '/player/15873/z8', '/player/14669/strokeman', '/player/20019/FelipeL']","['/stats/matches/mapstatsid/99772/egoboyz-vs-gorillaz-pride', '/stats/matches/mapstatsid/99774/egoboyz-vs-gorillaz-pride', '/stats/matches/mapstatsid/99790/egoboyz-vs-gorillaz-pride']",2020-03-07,3,3,1,2,0,0,"
Unranked
","
Unranked
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,/matches/2339939/avant-vs-ground-zero-asia-minor-oceania-closed-qualifier-esl-one-rio-2020,/team/5293/avant,/team/8536/ground-zero,/events/5198/asia-minor-oceania-closed-qualifier-esl-one-rio-2020,"['/player/2007/ap0c', '/player/14294/HaZR', '/player/12591/sterling', '/player/8767/ofnu', '/player/12715/BL1TZ']","['/player/9636/BURNRUOk', '/player/14954/void', '/player/16529/Llamas', '/player/9680/Noobster', '/player/18017/PEARSS']","['/stats/matches/mapstatsid/99775/avant-vs-ground-zero', '/stats/matches/mapstatsid/99783/ground-zero-vs-avant']",2020-03-07,3,2,2,0,1,0,World rank: #81,World rank: #110,16,4,16,12,16,4,16,11,16,10,16,11,16,11,16,1,16,4,16,3,16,6,16,14,16,9,10,16,6,16,16,9,16,14,16,10,11,16,16,10,16,5,16,6,7,16,5,16,16,1,16,14,16,14,4,16,16,4,17,19
1794,/matches/2339938/renegades-vs-catman-asia-minor-oceania-closed-qualifier-esl-one-rio-2020,/team/6211/renegades,/team/10220/catman,/events/5198/asia-minor-oceania-closed-qualifier-esl-one-rio-2020,"['/player/9115/dexter', '/player/11485/malta', '/player/9102/Sico', '/player/11140/INS', '/player/11162/Hatz']","['/player/12915/disk0', '/player/17933/clutchyy', '/player/9120/spiKez', '/player/18111/kibstar', '/player/12573/pan1K']","['/stats/matches/mapstatsid/99773/renegades-vs-catman', '/stats/matches/mapstatsid/99779/catman-vs-renegades']",2020-03-07,3,2,2,0,0,0,World rank: #24,World rank: #146,10,16,12,16,14,16,4,16,12,16,5,16,16,6,11,16,16,11,16,12,16,7,8,16,16,10,16,12,16,12,16,6,14,16,16,10,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,/matches/2340010/under-21-vs-divine-esea-mdl-season-33-north-america,/team/10650/under-21,/team/10302/divine,/events/5151/esea-mdl-season-33-north-america,"['/player/17372/FaNg', '/player/15839/Xeppaa', '/player/16546/Sneaky', '/player/16647/Bwills', '/player/17368/curry']","['/player/13177/stellar', '/player/14933/robby', '/player/13576/thief', '/player/14827/riku', '/player/15526/MAC-1']",['/stats/matches/mapstatsid/99782/under-21-vs-divine'],2020-03-07,1,1,16,3,2,2,World rank: #114,World rank: #85,16,9,16,10,19,15,16,11,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,15,19,7,16,11,16,16,11,16,14,16,11,4,16,16,6,12,16,16,8,16,6,13,16,7,16,16,7
1796,/matches/2339879/triumph-vs-infinity-esea-mdl-season-33-north-america,/team/10304/triumph,/team/9963/infinity,/events/5151/esea-mdl-season-33-north-america,"['/player/13228/Voltage', '/player/13589/Spongey', '/player/14203/Shakezullah', '/player/18982/Asuna', '/player/13578/Grim']","['/player/9214/spamzzy1', '/player/11524/sam_A', '/player/10347/Daveys', '/player/11617/malbsMd', '/player/7862/k1Nky']",['/stats/matches/mapstatsid/99776/triumph-vs-infinity'],2020-03-07,1,1,16,10,0,0,World rank: #103,World rank: #125,16,2,22,20,19,17,14,16,16,11,16,12,16,7,16,8,16,13,14,16,6,16,6,16,9,16,16,9,16,9,16,7,4,16,7,16,12,16,12,16,5,16,9,16,9,16,10,16,5,16,14,16,6,16,3,16,6,16,16,10
1797,/matches/2340123/1win-vs-unique-cis-minor-closed-qualifier-esl-one-rio-2020,/team/10621/1win,/team/9287/unique,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/303/starix', '/player/1950/tonyblack', '/player/8124/DavCost', '/player/14055/propleh', '/player/16948/TRAVIS']","['/player/10590/fenvicious', '/player/13779/PASHANOJ', '/player/14205/R0b3n', '/player/16946/Polt', '/player/15662/zorte']","['/stats/matches/mapstatsid/99759/1win-vs-unique', '/stats/matches/mapstatsid/99767/unique-vs-1win', '/stats/matches/mapstatsid/99771/unique-vs-1win']",2020-03-06,3,3,1,2,0,0,World rank: #97,World rank: #92,9,16,6,16,16,6,16,7,3,16,16,12,11,16,8,16,1,16,19,17,8,16,16,7,16,12,9,16,16,5,11,16,12,16,16,12,8,16,9,16,16,7,16,9,8,16,10,16,5,16,8,16,19,16,16,11,10,16,7,16
1798,/matches/2340128/forze-vs-pro100-cis-minor-closed-qualifier-esl-one-rio-2020,/team/8135/forze,/team/7898/pro100,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/8726/facecrack', '/player/13157/Jerry', '/player/12733/xsepower', '/player/11654/almazer', '/player/12732/FL1T']","['/player/13915/YEKINDAR', '/player/11498/NickelBack', '/player/7796/wayLander', '/player/7403/WorldEdit', '/player/13780/dimasick']","['/stats/matches/mapstatsid/99762/forze-vs-pro100', '/stats/matches/mapstatsid/99770/pro100-vs-forze']",2020-03-06,3,2,2,0,5,2,World rank: #25,World rank: #34,13,16,14,16,16,12,16,3,9,16,12,16,16,12,7,16,16,12,26,28,8,16,20,22,13,16,16,14,16,6,11,16,19,17,8,16,12,16,16,10,10,16,22,19,16,13,16,14,16,10,16,11,14,16,10,16,14,16,16,4
1799,/matches/2340126/espada-vs-hellraisers-cis-minor-closed-qualifier-esl-one-rio-2020,/team/8669/espada,/team/5310/hellraisers,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/17305/FinigaN', '/player/9081/S0tF1k', '/player/17306/degster', '/player/8125/Dima', '/player/19673/Patsi']","['/player/339/ANGE1', '/player/13679/nukkye', '/player/9348/crush', '/player/11250/Flarich', '/player/9349/AiyvaN']","['/stats/matches/mapstatsid/99760/espada-vs-hellraisers', '/stats/matches/mapstatsid/99769/hellraisers-vs-espada']",2020-03-06,3,2,2,0,0,0,World rank: #55,World rank: #51,14,16,14,16,16,11,17,19,16,8,13,16,14,16,16,9,11,16,16,3,22,25,12,16,16,10,16,8,10,16,17,19,6,16,16,5,16,6,9,16,16,9,16,6,16,11,9,16,9,16,13,16,9,16,11,16,5,16,11,16
1800,/matches/2340127/hard-legion-vs-nemiga-cis-minor-closed-qualifier-esl-one-rio-2020,/team/10421/hard-legion,/team/7969/nemiga,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/12027/Krad', '/player/13982/Forester', '/player/3459/kinqie', '/player/12016/svyat', '/player/14171/rAge']","['/player/11926/mds', '/player/13980/lollipop21k', '/player/12269/Jyo', '/player/13976/boX', '/player/13155/speed4k']","['/stats/matches/mapstatsid/99758/nemiga-vs-hard-legion', '/stats/matches/mapstatsid/99766/nemiga-vs-hard-legion']",2020-03-06,3,2,2,0,10,8,World rank: #45,World rank: #54,14,16,7,16,16,11,16,11,16,12,12,16,6,16,16,9,9,16,7,16,15,19,12,16,16,13,7,16,17,19,6,16,7,16,16,12,10,16,12,16,16,6,10,16,19,17,7,16,13,16,12,16,16,12,9,16,22,20,14,16
1801,/matches/2340124/yalla-vs-camel-riders-asia-minor-middle-east-closed-qualifier-esl-one-rio-2020,/team/8280/yalla,/team/6589/camel-riders,/events/5195/asia-minor-middle-east-closed-qualifier-esl-one-rio-2020,"['/player/13613/Senpai', '/player/17020/DEAD', '/player/11168/Kheops', '/player/10479/Remind', '/player/6447/fredi']","['/player/17269/DVDOV', '/player/18957/Ttyke', '/player/18223/PokemoN', '/player/14347/JOKER', '/player/19960/Mistyy']","['/stats/matches/mapstatsid/99754/yalla-vs-camel-riders', '/stats/matches/mapstatsid/99757/camel-riders-vs-yalla', '/stats/matches/mapstatsid/99761/camel-riders-vs-yalla']",2020-03-06,3,3,1,2,0,0,World rank: #169,World rank: #166,16,4,19,17,16,14,16,9,6,16,16,12,16,12,12,16,4,16,2,16,14,16,16,10,17,19,0,0,0,0,16,14,16,8,7,16,16,10,6,16,16,11,16,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,/matches/2340122/wisla-krakow-vs-ago-esea-mdl-season-33-europe,/team/10426/wisla-krakow,/team/8068/ago,/events/5150/esea-mdl-season-33-europe,"['/player/973/SZPERO', '/player/4829/mynio', '/player/8323/mouz', '/player/5386/byali', '/player/11286/ponczek']","['/player/16847/mhL', '/player/8327/Furlan', '/player/15697/Sidney', '/player/8539/leman', '/player/8570/GruBy']",['/stats/matches/mapstatsid/99765/wisla-krakow-vs-ago'],2020-03-06,1,1,14,16,0,0,"
Unranked
",World rank: #42,14,16,12,16,14,16,19,16,2,16,9,16,12,16,10,16,16,11,4,16,16,10,16,10,16,5,16,5,14,16,16,8,16,9,16,4,16,13,6,16,8,16,16,11,16,13,16,8,13,16,16,8,19,17,13,16,16,12,8,16
1803,/matches/2340061/sgpro-vs-pro100-cis-minor-closed-qualifier-esl-one-rio-2020,/team/10105/sgpro,/team/7898/pro100,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/13156/RuFire', '/player/19232/JIaYm', '/player/15644/Art1st', '/player/13978/Coffee', '/player/16945/mirac1e']","['/player/13915/YEKINDAR', '/player/11498/NickelBack', '/player/7796/wayLander', '/player/7403/WorldEdit', '/player/13780/dimasick']","['/stats/matches/mapstatsid/99743/pro100-vs-sgpro', '/stats/matches/mapstatsid/99752/pro100-vs-sgpro', '/stats/matches/mapstatsid/99756/pro100-vs-sgpro']",2020-03-06,3,3,1,2,0,0,World rank: #129,World rank: #34,5,16,13,16,16,13,16,13,16,6,10,16,12,16,16,19,7,16,13,16,1,16,10,16,16,9,17,19,19,22,11,16,19,17,8,16,12,16,16,10,10,16,22,19,16,13,16,14,16,10,16,11,14,16,10,16,14,16,16,4
1804,/matches/2340058/speedrunners-vs-hellraisers-cis-minor-closed-qualifier-esl-one-rio-2020,/team/10594/speedrunners,/team/5310/hellraisers,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/18278/nat1ve', '/player/16925/tricky', '/player/18224/THRONE', '/player/13479/malik', '/player/12245/DarkS1DE']","['/player/339/ANGE1', '/player/13679/nukkye', '/player/9348/crush', '/player/11250/Flarich', '/player/9349/AiyvaN']","['/stats/matches/mapstatsid/99742/hellraisers-vs-speedrunners', '/stats/matches/mapstatsid/99747/speedrunners-vs-hellraisers', '/stats/matches/mapstatsid/99755/speedrunners-vs-hellraisers']",2020-03-06,3,3,1,2,2,0,World rank: #79,World rank: #51,12,16,3,16,16,12,16,5,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,6,16,16,5,16,6,9,16,16,9,16,6,16,11,9,16,9,16,13,16,9,16,11,16,5,16,11,16
1805,/matches/2340129/finest-vs-atk-asia-minor-middle-east-closed-qualifier-esl-one-rio-2020,/team/10276/finest,/team/9943/atk,/events/5195/asia-minor-middle-east-closed-qualifier-esl-one-rio-2020,"['/player/7890/kenzo', '/player/9436/Nertz', '/player/9435/LaNrefNi', '/player/13626/buue', '/player/18129/meztal']","['/player/10611/Fadey', '/player/11629/flexeeee', '/player/13557/bLazE', '/player/16811/MisteM', '/player/13254/TenZ']","['/stats/matches/mapstatsid/99736/atk-vs-finest', '/stats/matches/mapstatsid/99745/finest-vs-atk', '/stats/matches/mapstatsid/99751/atk-vs-finest']",2020-03-06,3,3,2,1,0,0,World rank: #180,World rank: #155,14,16,8,16,16,7,16,10,16,14,12,16,16,5,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,4,16,16,10,14,16,9,16,16,6,16,9,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,/matches/2340121/ago-vs-gamerlegion-esea-mdl-season-33-europe,/team/8068/ago,/team/9928/gamerlegion,/events/5150/esea-mdl-season-33-europe,"['/player/16847/mhL', '/player/8327/Furlan', '/player/15697/Sidney', '/player/8539/leman', '/player/8570/GruBy']","['/player/9766/hampus', '/player/1146/dennis', '/player/9255/draken', '/player/10784/RuStY', '/player/9257/freddieb']",['/stats/matches/mapstatsid/99750/gamerlegion-vs-ago'],2020-03-06,1,1,16,6,0,1,World rank: #42,World rank: #39,16,8,16,9,16,4,16,13,6,16,8,16,16,11,16,13,16,8,13,16,16,8,19,17,13,16,16,12,8,16,16,4,16,6,16,8,16,8,16,7,16,12,14,16,13,16,16,11,10,16,16,9,12,16,16,12,16,13,16,13
1807,/matches/2340051/tiger-vs-d13-asia-minor-east-asia-closed-qualifier-esl-one-rio-2020,/team/10661/tiger,/team/8607/d13,/events/5194/asia-minor-east-asia-closed-qualifier-esl-one-rio-2020,"['/player/9521/dobu', '/player/10870/kabal', '/player/11141/erkaSt', '/player/9736/ncl', '/player/15072/nin9']","['/player/15861/rate', '/player/9519/tamir', '/player/18638/sk0R', '/player/13949/sKINEE', '/player/18689/Annihilation']","['/stats/matches/mapstatsid/99732/tiger-vs-d13', '/stats/matches/mapstatsid/99734/d13-vs-tiger', '/stats/matches/mapstatsid/99748/tiger-vs-d13']",2020-03-06,3,3,2,1,2,0,"
Unranked
",World rank: #170,4,16,17,19,16,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,16,11,9,16,10,16,16,9,16,5,16,10,16,13,7,16,16,11,7,16,16,12,10,16,0,0,0,0
1808,/matches/2340060/fbg-vs-unique-cis-minor-closed-qualifier-esl-one-rio-2020,/team/4962/fbg,/team/9287/unique,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/3347/seized', '/player/8786/jR', '/player/15547/scoobyxie', '/player/9410/kalinka', '/player/18456/fostar']","['/player/10590/fenvicious', '/player/13779/PASHANOJ', '/player/14205/R0b3n', '/player/16946/Polt', '/player/15662/zorte']","['/stats/matches/mapstatsid/99740/fbg-vs-unique', '/stats/matches/mapstatsid/99746/unique-vs-fbg']",2020-03-06,3,2,0,2,2,0,World rank: #68,World rank: #92,12,16,20,22,16,9,16,10,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,12,16,16,12,8,16,9,16,16,7,16,9,8,16,10,16,5,16,8,16,19,16,16,11,10,16,7,16
1809,/matches/2340056/nemiga-vs-elquvet-cis-minor-closed-qualifier-esl-one-rio-2020,/team/7969/nemiga,/team/7427/elquvet,/events/5109/cis-minor-closed-qualifier-esl-one-rio-2020,"['/player/11926/mds', '/player/13980/lollipop21k', '/player/12269/Jyo', '/player/13976/boX', '/player/13155/speed4k']","['/player/12734/Heyz1ng', '/player/10290/spat1ch', '/player/7794/Egor%20K.', '/player/11133/Koshak', '/player/19913/Ganginho']","['/stats/matches/mapstatsid/99738/elquvet-vs-nemiga', '/stats/matches/mapstatsid/99744/elquvet-vs-nemiga']",2020-03-06,3,2,2,0,0,0,World rank: #54,World rank: #99,6,16,7,16,16,12,10,16,12,16,16,6,10,16,19,17,7,16,13,16,12,16,16,12,9,16,22,20,14,16,16,19,7,16,16,12,16,13,19,17,14,16,5,16,16,9,14,16,7,16,0,0,0,0,0,0,0,0,0,0
1810,/matches/2340125/goliath-vs-aequus-asia-minor-middle-east-closed-qualifier-esl-one-rio-2020,/team/8193/goliath,/team/8909/aequus,/events/5195/asia-minor-middle-east-closed-qualifier-esl-one-rio-2020,"['/player/11646/ZipZip', '/player/11848/massacRe', '/player/17383/adaro', '/player/17904/adM', '/player/7992/blackpoisoN']","['/player/13622/shushan', '/player/16693/flameZ', '/player/13631/ponkt', '/player/18221/Spinx', '/player/15084/ZENCER']","['/stats/matches/mapstatsid/99735/goliath-vs-aequus', '/stats/matches/mapstatsid/99741/goliath-vs-aequus']",2020-03-06,3,2,0,2,0,0,"
Unranked
",World rank: #151,4,16,17,19,16,6,11,16,16,12,8,16,6,16,8,16,11,16,16,10,16,9,0,0,0,0,0,0,0,0,16,9,16,13,10,16,10,16,16,6,11,16,16,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,/matches/2340120/pact-vs-wisla-krakow-esea-mdl-season-33-europe,/team/8248/pact,/team/10426/wisla-krakow,/events/5150/esea-mdl-season-33-europe,"['/player/9798/lunAtic', '/player/11287/darko', '/player/15940/Sobol', '/player/15428/Goofy', '/player/2826/MINISE']","['/player/973/SZPERO', '/player/4829/mynio', '/player/8323/mouz', '/player/5386/byali', '/player/11286/ponczek']",['/stats/matches/mapstatsid/99739/pact-vs-wisla-krakow'],2020-03-06,1,1,16,4,0,0,World rank: #64,"
Unranked
",9,16,4,16,9,16,8,16,16,12,12,16,5,16,16,5,16,10,10,16,12,16,16,5,16,9,14,16,12,16,14,16,12,16,14,16,19,16,2,16,9,16,12,16,10,16,16,11,4,16,16,10,16,10,16,5,16,5,14,16
1812,/matches/2340050/mvp-pk-vs-d13-asia-minor-east-asia-closed-qualifier-esl-one-rio-2020,/team/7354/mvp-pk,/team/8607/d13,/events/5194/asia-minor-east-asia-closed-qualifier-esl-one-rio-2020,"['/player/205/glow', '/player/12314/stax', '/player/15066/Rb', '/player/19593/k1Ng', '/player/16073/Ch2ese']","['/player/15861/rate', '/player/9519/tamir', '/player/18638/sk0R', '/player/13949/sKINEE', '/player/18689/Annihilation']","['/stats/matches/mapstatsid/99730/mvp-pk-vs-d13', '/stats/matches/mapstatsid/99731/d13-vs-mvp-pk']",2020-03-06,3,2,0,2,0,2,"
Unranked
",World rank: #170,16,14,19,16,9,16,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,16,11,9,16,10,16,16,9,16,5,16,10,16,13,7,16,16,11,7,16,16,12,10,16,0,0,0,0
1813,/matches/2339827/big-frames-vs-oceanus-esea-mdl-season-33-north-america,/team/9229/big-frames,/team/10282/oceanus,/events/5151/esea-mdl-season-33-north-america,"['/player/10388/devastation', '/player/14036/Welshy', '/player/17357/bite', '/player/11441/picky', '/player/14022/shonk']","['/player/17511/KOLER', '/player/17510/J0LZ', '/player/17470/Melio', '/player/17658/tENSKI', '/player/12937/WolfY']",['/stats/matches/mapstatsid/99729/oceanus-vs-big-frames'],2020-03-06,1,1,16,11,0,0,World rank: #91,World rank: #112,16,12,16,5,8,16,16,13,9,16,9,16,16,14,13,16,16,12,1,16,2,16,16,8,11,16,10,16,16,10,19,17,8,16,6,16,16,13,16,9,11,16,8,16,16,9,14,16,16,9,8,16,2,16,5,16,8,16,9,16
1814,/matches/2340007/triumph-vs-new-england-whalers-esea-mdl-season-33-north-america,/team/10304/triumph,/team/9888/new-england-whalers,/events/5151/esea-mdl-season-33-north-america,"['/player/13228/Voltage', '/player/13589/Spongey', '/player/14203/Shakezullah', '/player/18982/Asuna', '/player/13578/Grim']","['/player/12102/djay', '/player/16318/BOOBIE', '/player/15090/PwnAlone', '/player/7935/roca', '/player/18115/Rampage']",['/stats/matches/mapstatsid/99728/triumph-vs-new-england-whalers'],2020-03-06,1,1,16,2,0,1,World rank: #103,World rank: #200,14,16,16,11,16,12,16,7,16,8,16,13,14,16,6,16,6,16,9,16,16,9,16,9,14,16,7,16,9,16,10,16,5,16,14,16,12,16,7,16,11,16,8,16,12,16,13,16,10,16,12,16,16,14,11,16,10,16,13,16
1815,/matches/2340005/triumph-vs-big-frames-esea-mdl-season-33-north-america,/team/10304/triumph,/team/9229/big-frames,/events/5151/esea-mdl-season-33-north-america,"['/player/13228/Voltage', '/player/13589/Spongey', '/player/14203/Shakezullah', '/player/18982/Asuna', '/player/13578/Grim']","['/player/10388/devastation', '/player/14036/Welshy', '/player/17357/bite', '/player/11441/picky', '/player/14022/shonk']",['/stats/matches/mapstatsid/99725/big-frames-vs-triumph'],2020-03-06,1,1,22,20,0,0,World rank: #103,World rank: #91,14,16,16,11,16,12,16,7,16,8,16,13,14,16,6,16,6,16,9,16,16,9,16,9,14,16,7,16,9,16,16,12,16,5,8,16,16,13,9,16,9,16,16,14,13,16,16,12,1,16,2,16,16,8,11,16,10,16,16,10
1816,/matches/2340006/under-21-vs-livid-esea-mdl-season-33-north-america,/team/10650/under-21,/team/9392/livid,/events/5151/esea-mdl-season-33-north-america,"['/player/17372/FaNg', '/player/15839/Xeppaa', '/player/16546/Sneaky', '/player/16647/Bwills', '/player/17368/curry']","['/player/17471/MkaeL', '/player/13585/huynh', '/player/11948/INCRED', '/player/12710/gMd', '/player/11947/c4Lypso']",['/stats/matches/mapstatsid/99724/under-21-vs-livid'],2020-03-06,1,1,16,9,3,1,World rank: #114,World rank: #93,16,10,19,15,16,11,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,16,7,10,16,17,19,16,4,11,16,16,19,8,16,16,7,16,9,16,7,16,13,15,19,16,19,16,7
1817,/matches/2340004/monstars-vs-swole-identity-esea-mdl-season-33-north-america,/team/7841/monstars,/team/10625/swole-identity,/events/5151/esea-mdl-season-33-north-america,"['/player/11737/RIKO', '/player/13391/tex', '/player/16599/Swisher', '/player/9152/shinobi', '/player/17378/reck']","['/player/199/fRoD', '/player/10372/kaboose', '/player/8517/Relyks', '/player/3886/seb', '/player/12101/neptune']",['/stats/matches/mapstatsid/99723/monstars-vs-swole-identity'],2020-03-06,1,1,14,16,0,0,World rank: #100,World rank: #71,16,19,15,19,16,11,5,16,16,14,16,4,9,16,25,28,12,16,16,10,9,16,3,16,16,10,16,14,0,0,11,16,13,16,16,6,11,16,26,28,19,16,16,1,16,5,12,16,10,16,11,16,16,8,16,14,8,16,16,8
1818,/matches/2340002/livid-vs-triumph-esea-mdl-season-33-north-america,/team/9392/livid,/team/10304/triumph,/events/5151/esea-mdl-season-33-north-america,"['/player/17471/MkaeL', '/player/13585/huynh', '/player/11948/INCRED', '/player/12710/gMd', '/player/11947/c4Lypso']","['/player/13228/Voltage', '/player/13589/Spongey', '/player/14203/Shakezullah', '/player/18982/Asuna', '/player/13578/Grim']",['/stats/matches/mapstatsid/99721/triumph-vs-livid'],2020-03-06,1,1,17,19,1,0,World rank: #93,World rank: #103,16,10,16,7,10,16,17,19,16,4,11,16,16,19,8,16,16,7,16,9,16,7,16,13,15,19,16,19,16,7,14,16,16,11,16,12,16,7,16,8,16,13,14,16,6,16,6,16,9,16,16,9,16,9,14,16,7,16,9,16
1819,/matches/2339825/swole-identity-vs-new-england-whalers-esea-mdl-season-33-north-america,/team/10625/swole-identity,/team/9888/new-england-whalers,/events/5151/esea-mdl-season-33-north-america,"['/player/12101/neptune', '/player/10372/kaboose', '/player/8517/Relyks', '/player/3886/seb', '']","['/player/12102/djay', '/player/16318/BOOBIE', '/player/15090/PwnAlone', '/player/7935/roca', '/player/18115/Rampage']",['/stats/matches/mapstatsid/99720/new-england-whalers-vs-swole-identity'],2020-03-06,1,1,16,12,2,0,World rank: #71,World rank: #200,11,16,13,16,16,6,11,16,26,28,19,16,16,1,16,5,12,16,10,16,11,16,16,8,16,14,8,16,16,8,10,16,5,16,14,16,12,16,7,16,11,16,8,16,12,16,13,16,10,16,12,16,16,14,11,16,10,16,13,16
1820,/matches/2340000/isurus-vs-boom-americas-minor-south-america-closed-qualifier-esl-one-rio-2020,/team/7653/isurus,/team/7733/boom,/events/5173/americas-minor-south-america-closed-qualifier-esl-one-rio-2020,"['/player/2161/Noktse', '/player/9221/reversive', '/player/12094/1962', '/player/11534/L!nKz%5E', '/player/17039/decov9jse']","['/player/10566/chelo', '/player/10560/yel', '/player/11739/shz', '/player/8568/boltz', '/player/9219/felps']","['/stats/matches/mapstatsid/99714/boom-vs-isurus', '/stats/matches/mapstatsid/99718/isurus-vs-boom']",2020-03-05,3,2,0,2,0,0,World rank: #108,World rank: #36,10,16,3,16,16,6,16,10,16,4,16,11,9,16,10,16,19,22,16,7,16,14,12,16,16,8,13,16,16,11,16,10,16,3,14,16,16,19,16,7,16,7,10,16,7,16,16,9,8,16,16,11,16,14,0,0,0,0,0,0
1821,/matches/2340003/monstars-vs-infinity-esea-mdl-season-33-north-america,/team/7841/monstars,/team/9963/infinity,/events/5151/esea-mdl-season-33-north-america,"['/player/11737/RIKO', '/player/13391/tex', '/player/16599/Swisher', '/player/9152/shinobi', '/player/17378/reck']","['/player/9214/spamzzy1', '/player/11524/sam_A', '/player/10347/Daveys', '/player/11617/malbsMd', '/player/7862/k1Nky']",['/stats/matches/mapstatsid/99717/infinity-vs-monstars'],2020-03-06,1,1,7,16,0,0,World rank: #100,World rank: #125,16,19,15,19,16,11,5,16,16,14,16,4,9,16,25,28,12,16,16,10,9,16,3,16,16,10,16,14,0,0,7,16,12,16,12,16,5,16,9,16,9,16,10,16,5,16,14,16,6,16,3,16,6,16,16,10,13,16,13,16
1822,/matches/2339423/eunited-vs-divine-esea-mdl-season-33-north-america,/team/7106/eunited,/team/10302/divine,/events/5151/esea-mdl-season-33-north-america,"['/player/9875/food', '/player/15007/Cooper-', '/player/10892/MarKE', '/player/7808/freakazoid', '/player/9258/SicK']","['/player/13177/stellar', '/player/14933/robby', '/player/13576/thief', '/player/14827/riku', '/player/9884/wrath']",['/stats/matches/mapstatsid/99716/eunited-vs-divine'],2020-03-06,1,1,16,6,0,0,World rank: #73,World rank: #85,12,16,16,10,16,10,14,16,13,16,16,5,11,16,8,16,16,13,16,8,6,16,16,8,16,14,16,12,16,1,15,19,7,16,11,16,16,11,16,14,16,11,4,16,16,6,12,16,16,8,16,6,13,16,7,16,16,7,16,4
