,match_url
374,/matches/2341061/natus-vincere-vs-vitality-dreamhack-masters-spring-2020-europe
375,/matches/2341624/order-vs-rooster-esl-australia-nz-championship-season-11
376,/matches/2341717/1win-vs-syman-cis-cup-blast-premier-qualifier
377,/matches/2341734/forze-vs-skade-home-sweet-home-cup-6
378,/matches/2341720/control-vs-overt-esea-mdl-season-34-australia
379,/matches/2341721/truckers-with-attitude-vs-justice-esea-mdl-season-34-australia
380,/matches/2341639/complexity-vs-skade-home-sweet-home-cup-6
381,/matches/2341623/avant-vs-paradox-esl-australia-nz-championship-season-11
382,/matches/2341716/nemiga-vs-virtuspro-cis-cup-blast-premier-qualifier
383,/matches/2341638/forze-vs-apeks-home-sweet-home-cup-6
384,/matches/2341657/chaos-vs-infinity-esea-mdl-season-34-north-america
385,/matches/2341667/keep-the-comms-up-vs-under-21-winners-league-season-4-north-america
386,/matches/2341655/chaos-vs-recon-5-esea-mdl-season-34-north-america
387,/matches/2341666/infinity-vs-polar-ace-winners-league-season-4-north-america
388,/matches/2341080/new-england-whalers-vs-swedish-canadians-esea-mdl-season-34-north-america
389,/matches/2341654/teamone-vs-aa-esea-mdl-season-34-north-america
390,/matches/2341036/100-thieves-vs-geng-dreamhack-masters-spring-2020-north-america
391,/matches/2341724/havu-vs-gambit-youngsters-home-sweet-home-cup-6
392,/matches/2341051/fnatic-vs-godsent-dreamhack-masters-spring-2020-europe
393,/matches/2341631/pro100-vs-wisla-krakow-esea-mdl-season-34-europe
394,/matches/2341227/gamerlegion-vs-alternate-attax-esea-mdl-season-34-europe
395,/matches/2341630/fate-vs-sprout-esea-mdl-season-34-europe
396,/matches/2341614/hard-legion-vs-navi-junior-sector-mostbet-season-3
397,/matches/2341629/alternate-attax-vs-endpoint-esea-mdl-season-34-europe
398,/matches/2341719/gambit-youngsters-vs-ambush-home-sweet-home-cup-6
399,/matches/2341049/faze-vs-spirit-dreamhack-masters-spring-2020-europe
400,/matches/2341228/nemiga-vs-nordavind-esea-mdl-season-34-europe
401,/matches/2341606/cr4zy-vs-ldlc-winners-league-season-4-europe
402,/matches/2341647/navi-junior-vs-winstrike-cis-cup-blast-premier-qualifier
403,/matches/2341718/havu-vs-heroic-home-sweet-home-cup-6
404,/matches/2341622/ground-zero-vs-truckers-with-attitude-esl-australia-nz-championship-season-11
405,/matches/2341477/skyfire-vs-avant-esea-mdl-season-34-australia
406,/matches/2341646/forze-vs-espada-cis-cup-blast-premier-qualifier
407,/matches/2341627/heroic-vs-ambush-home-sweet-home-cup-6
408,/matches/2341621/renegades-vs-generation-of-miracles-esl-australia-nz-championship-season-11
409,/matches/2341626/havu-vs-gambit-youngsters-home-sweet-home-cup-6
410,/matches/2341408/syman-vs-nemiga-cis-cup-blast-premier-qualifier
411,/matches/2341035/evil-geniuses-vs-cloud9-dreamhack-masters-spring-2020-north-america
412,/matches/2341418/gambit-youngsters-vs-pro100-hellcase-cup-8
413,/matches/2341594/izako-boars-vs-pact-winners-league-season-4-europe
414,/matches/2341047/faze-vs-godsent-dreamhack-masters-spring-2020-europe
415,/matches/2341648/fate-vs-agf-home-sweet-home-cup-7-closed-qualifier
416,/matches/2341547/sector-one-vs-fwrd-kayzr-league-spring-2020
417,/matches/2341593/bpro-vs-big-academy-winners-league-season-4-europe
418,/matches/2341407/virtuspro-vs-1win-cis-cup-blast-premier-qualifier
419,/matches/2341645/cyber-legacy-vs-agf-home-sweet-home-cup-7-closed-qualifier
420,/matches/2341417/sprout-vs-excellency-hellcase-cup-8
421,/matches/2341644/hellraisers-vs-fate-home-sweet-home-cup-7-closed-qualifier
422,/matches/2341605/kova-vs-nemiga-winners-league-season-4-europe
423,/matches/2341406/winstrike-vs-espada-cis-cup-blast-premier-qualifier
424,/matches/2341046/fnatic-vs-spirit-dreamhack-masters-spring-2020-europe
425,/matches/2341619/agf-vs-wizards-home-sweet-home-cup-7-closed-qualifier
426,/matches/2341620/fate-vs-wolsung-home-sweet-home-cup-7-closed-qualifier
427,/matches/2341616/paradox-vs-rooster-esea-mdl-season-34-australia
428,/matches/2341524/incept-vs-forbidden-esea-mdl-season-34-australia
429,/matches/2341617/sinners-vs-cyber-legacy-home-sweet-home-cup-7-closed-qualifier
430,/matches/2341405/forze-vs-navi-junior-cis-cup-blast-premier-qualifier
431,/matches/2341618/hellraisers-vs-pompa-home-sweet-home-cup-7-closed-qualifier
432,/matches/2341033/furia-vs-chaos-dreamhack-masters-spring-2020-north-america
433,/matches/2341615/smash-vs-heroic-home-sweet-home-cup-5
434,/matches/2341611/big-vs-alternate-attax-merkur-masters
435,/matches/2341045/mousesports-vs-mad-lions-dreamhack-masters-spring-2020-europe
436,/matches/2341601/heroic-vs-spirit-home-sweet-home-cup-5
437,/matches/2341612/unicorns-of-love-vs-sprout-merkur-masters
438,/matches/2341043/big-vs-complexity-dreamhack-masters-spring-2020-europe
439,/matches/2341602/movistar-riders-vs-saw-rtp-arena-cup
440,/matches/2341600/syman-vs-smash-home-sweet-home-cup-5
441,/matches/2341604/tiger-vs-invictus-weibo-cup-asian-championship-2020
442,/matches/2341599/incept-vs-mako-esea-mdl-season-34-australia
443,/matches/2341603/btrg-vs-d13-weibo-cup-asian-championship-2020
444,/matches/2341592/spirit-vs-forze-home-sweet-home-cup-5
445,/matches/2341032/liquid-vs-mibr-dreamhack-masters-spring-2020-north-america
446,/matches/2341384/big-vs-unicorns-of-love-merkur-masters
447,/matches/2341377/thedice-vs-heretics-esl-national-championship-france-summer-2020
448,/matches/2341591/smash-vs-nordavind-home-sweet-home-cup-5
449,/matches/2341041/mad-lions-vs-complexity-dreamhack-masters-spring-2020-europe
450,/matches/2341457/saw-vs-real-betis-rtp-arena-cup
451,/matches/2341385/sprout-vs-alternate-attax-merkur-masters
452,/matches/2341040/mousesports-vs-big-dreamhack-masters-spring-2020-europe
453,/matches/2341587/invictus-vs-d13-weibo-cup-asian-championship-2020
454,/matches/2341445/movistar-riders-vs-giants-rtp-arena-cup
455,/matches/2341590/hard-legion-vs-heroic-home-sweet-home-cup-5
456,/matches/2341581/btrg-vs-tiger-weibo-cup-asian-championship-2020
457,/matches/2341589/secret-vs-syman-home-sweet-home-cup-5
458,/matches/2341583/invictus-vs-onethree-betway-asia-masters-2020
459,/matches/2341447/prodigy-vs-imperial-cbcs-the-rising-2020
460,/matches/2341472/big-frames-vs-keep-the-comms-up-winners-league-season-4-north-america
461,/matches/2341031/mibr-vs-chaos-dreamhack-masters-spring-2020-north-america
462,/matches/2341383/epikk-vs-alternate-attax-merkur-masters
463,/matches/2341586/nordavind-vs-skade-home-sweet-home-cup-5
464,/matches/2341491/endpoint-vs-havu-blast-rising-2020
465,/matches/2341037/mad-lions-vs-big-dreamhack-masters-spring-2020-europe
466,/matches/2341543/hellraisers-vs-hard-legion-sector-mostbet-season-3
467,/matches/2341382/unicorns-of-love-vs-ttc-merkur-masters
468,/matches/2341437/bpro-vs-nemiga-winners-league-season-4-europe
469,/matches/2341585/skade-vs-winstrike-home-sweet-home-cup-5
470,/matches/2341533/onethree-vs-d13-weibo-cup-asian-championship-2020
471,/matches/2341584/nordavind-vs-heroic-home-sweet-home-cup-5
472,/matches/2341034/mousesports-vs-complexity-dreamhack-masters-spring-2020-europe
473,/matches/2341464/heroic-vs-winstrike-home-sweet-home-cup-5
474,/matches/2341532/invictus-vs-lynn-vision-weibo-cup-asian-championship-2020
475,/matches/2341463/nordavind-vs-skade-home-sweet-home-cup-5
476,/matches/2341512/morning-light-vs-warriors-international-esea-mdl-season-34-north-america
477,/matches/2341511/morning-light-vs-new-england-whalers-esea-mdl-season-34-north-america
478,/matches/2341552/yeah-vs-triumph-winners-league-season-4-north-america
479,/matches/2341509/keep-the-comms-up-vs-new-england-whalers-esea-mdl-season-34-north-america
480,/matches/2341358/chaos-vs-keep-the-comms-up-esea-mdl-season-34-north-america
481,/matches/2341508/teamone-vs-rugratz-esea-mdl-season-34-north-america
482,/matches/2341489/new-england-whalers-vs-thunder-logic-winners-league-season-4-north-america
483,/matches/2341446/evidence-vs-redemption-poa-cbcs-the-rising-2020
484,/matches/2341026/liquid-vs-furia-dreamhack-masters-spring-2020-north-america
485,/matches/2341551/syman-vs-c0ntact-home-sweet-home-cup-5
486,/matches/2341490/havu-vs-alternate-attax-blast-rising-2020
487,/matches/2341542/demolition-crew-vs-skade-esea-mdl-season-34-europe
488,/matches/2341550/c0ntact-vs-honoris-home-sweet-home-cup-5
489,/matches/2341540/pro100-vs-fate-esea-mdl-season-34-europe
490,/matches/2341030/astralis-vs-g2-dreamhack-masters-spring-2020-europe
491,/matches/2341537/gamerlegion-vs-singularity-esea-mdl-season-34-europe
492,/matches/2341486/endpoint-vs-nordavind-blast-rising-2020
493,/matches/2341538/sprout-vs-pro100-esea-mdl-season-34-europe
494,/matches/2341433/apeks-vs-ldlc-winners-league-season-4-europe
495,/matches/2341539/nemiga-vs-hellraisers-esea-mdl-season-34-europe
496,/matches/2341531/vici-vs-tiger-weibo-cup-asian-championship-2020
497,/matches/2341436/agf-vs-x6tence-winners-league-season-4-europe
498,/matches/2341536/hellraisers-vs-gamerlegion-esea-mdl-season-34-europe
499,/matches/2341549/syman-vs-forze-home-sweet-home-cup-5
500,/matches/2341029/north-vs-heroic-dreamhack-masters-spring-2020-europe
501,/matches/2341548/control-vs-skyfire-esea-mdl-season-34-australia
502,/matches/2341526/order-vs-ground-zero-esea-mdl-season-34-australia
503,/matches/2341530/tyloo-vs-btrg-weibo-cup-asian-championship-2020
504,/matches/2341393/skyfire-vs-chiefs-esea-mdl-season-34-australia
505,/matches/2341525/paradox-vs-truckers-with-attitude-esea-mdl-season-34-australia
506,/matches/2341479/forze-vs-honoris-home-sweet-home-cup-5
507,/matches/2341521/order-vs-rooster-esea-mdl-season-34-australia
508,/matches/2341523/ground-zero-vs-pc419-esea-mdl-season-34-australia
509,/matches/2341522/overt-vs-paradox-esea-mdl-season-34-australia
510,/matches/2341527/avant-vs-justice-esea-mdl-season-34-australia
511,/matches/2341462/c0ntact-vs-syman-home-sweet-home-cup-5
512,/matches/2341507/under-21-vs-recon-5-esea-mdl-season-34-north-america
513,/matches/2341506/new-england-whalers-vs-polar-ace-esea-mdl-season-34-north-america
514,/matches/2341505/keep-the-comms-up-vs-buffdaddys-paypal-esea-mdl-season-34-north-america
515,/matches/2341504/chaos-vs-way-2-french-esea-mdl-season-34-north-america
516,/matches/2341503/aa-vs-swedish-canadians-esea-mdl-season-34-north-america
517,/matches/2341178/keep-the-comms-up-vs-morning-light-esea-mdl-season-34-north-america
518,/matches/2341470/rbg-vs-under-21-winners-league-season-4-north-america
519,/matches/2341502/mythic-vs-big-frames-esea-mdl-season-34-north-america
520,/matches/2341501/chaos-vs-buffdaddys-paypal-esea-mdl-season-34-north-america
521,/matches/2341025/mibr-vs-furia-dreamhack-masters-spring-2020-north-america
522,/matches/2341534/spirit-vs-apeks-home-sweet-home-cup-5
523,/matches/2341535/skade-vs-tricked-sector-mostbet-season-3
524,/matches/2341500/endpoint-vs-sgpro-hellcase-cup-8
525,/matches/2341435/cleantmix-vs-izako-boars-winners-league-season-4-europe
526,/matches/2341529/apeks-vs-avez-home-sweet-home-cup-5
527,/matches/2341028/astralis-vs-north-dreamhack-masters-spring-2020-europe
528,/matches/2341434/cr4zy-vs-big-academy-winners-league-season-4-europe
529,/matches/2341496/sgpro-vs-ldlc-hellcase-cup-8
530,/matches/2341520/pro100-vs-nemiga-esea-mdl-season-34-europe
531,/matches/2341425/tricked-vs-hard-legion-sector-mostbet-season-3
532,/matches/2341519/sprout-vs-alternate-attax-esea-mdl-season-34-europe
533,/matches/2341027/g2-vs-heroic-dreamhack-masters-spring-2020-europe
534,/matches/2341518/pact-vs-pro100-esea-mdl-season-34-europe
535,/matches/2341528/secret-vs-spirit-home-sweet-home-cup-5
536,/matches/2341514/pc419-vs-justice-esea-mdl-season-34-australia
537,/matches/2341461/spirit-vs-avez-home-sweet-home-cup-5
538,/matches/2341513/rooster-vs-bantz-esea-mdl-season-34-australia
539,/matches/2341460/secret-vs-apeks-home-sweet-home-cup-5
540,/matches/2341498/polar-ace-vs-swedish-canadians-esea-mdl-season-34-north-america
541,/matches/2341499/infinity-vs-under-21-esea-mdl-season-34-north-america
542,/matches/2341081/warriors-international-vs-big-frames-esea-mdl-season-34-north-america
543,/matches/2341497/way-2-french-vs-aa-esea-mdl-season-34-north-america
544,/matches/2341495/keep-the-comms-up-vs-big-frames-esea-mdl-season-34-north-america
545,/matches/2341187/warriors-international-vs-new-england-whalers-esea-mdl-season-34-north-america
546,/matches/2341488/infinity-vs-morning-light-winners-league-season-4-north-america
547,/matches/2341494/rugratz-vs-blood-sweat-and-tears-esea-mdl-season-34-north-america
548,/matches/2341487/recon-5-vs-teamone-winners-league-season-4-north-america
549,/matches/2341023/liquid-vs-chaos-dreamhack-masters-spring-2020-north-america
550,/matches/2341441/heretics-vs-alternate-attax-blast-rising-2020
551,/matches/2341517/ago-vs-hard-legion-home-sweet-home-cup-5
552,/matches/2341424/skade-vs-hellraisers-sector-mostbet-season-3
553,/matches/2341492/ldlc-vs-endpoint-hellcase-cup-8
554,/matches/2341431/kova-vs-fate-winners-league-season-4-europe
555,/matches/2341024/g2-vs-north-dreamhack-masters-spring-2020-europe
556,/matches/2341485/alternate-attax-vs-wisla-krakow-esea-mdl-season-34-europe
557,/matches/2341484/unicorns-of-love-vs-fate-esea-mdl-season-34-europe
558,/matches/2341516/salamander-vs-hard-legion-home-sweet-home-cup-5
559,/matches/2341440/japaleno-vs-havu-blast-rising-2020
560,/matches/2341432/skade-vs-espada-winners-league-season-4-europe
561,/matches/2341482/pro100-vs-hellraisers-esea-mdl-season-34-europe
562,/matches/2341483/demolition-crew-vs-gamerlegion-esea-mdl-season-34-europe
563,/matches/2341493/syman-vs-sgpro-hellcase-cup-8
564,/matches/2341481/sprout-vs-nordavind-esea-mdl-season-34-europe
565,/matches/2341515/ago-vs-smash-home-sweet-home-cup-5
566,/matches/2341415/endpoint-vs-sgpro-hellcase-cup-8
567,/matches/2341022/astralis-vs-heroic-dreamhack-masters-spring-2020-europe
568,/matches/2341459/smash-vs-hard-legion-home-sweet-home-cup-5
569,/matches/2341476/forbidden-vs-control-esea-mdl-season-34-australia
570,/matches/2341475/paradox-vs-avant-esea-mdl-season-34-australia
571,/matches/2341389/rooster-vs-chiefs-esea-mdl-season-34-australia
572,/matches/2341458/salamander-vs-ago-home-sweet-home-cup-5
573,/matches/2341469/swedish-canadians-vs-polar-ace-winners-league-season-4-north-america
574,/matches/2341471/chaos-vs-warriors-international-winners-league-season-4-north-america
575,/matches/2341416/syman-vs-ldlc-hellcase-cup-8
576,/matches/2341478/ambush-vs-saw-home-sweet-home-cup-6-closed-qualifier
577,/matches/2341439/nordavind-vs-fate-blast-rising-2020
578,/matches/2341430/singularity-vs-pact-winners-league-season-4-europe
579,/matches/2341473/fate-vs-saw-home-sweet-home-cup-6-closed-qualifier
580,/matches/2341438/endpoint-vs-avez-blast-rising-2020
581,/matches/2341341/nemiga-vs-alternate-attax-esea-mdl-season-34-europe
582,/matches/2341474/agf-vs-ambush-home-sweet-home-cup-6-closed-qualifier
583,/matches/2341467/singularity-vs-saw-home-sweet-home-cup-6-closed-qualifier
584,/matches/2341468/ambush-vs-pompa-home-sweet-home-cup-6-closed-qualifier
585,/matches/2341465/fate-vs-hellraisers-home-sweet-home-cup-6-closed-qualifier
586,/matches/2341466/ldlc-vs-agf-home-sweet-home-cup-6-closed-qualifier
587,/matches/2341455/bantz-vs-truckers-with-attitude-esea-mdl-season-34-australia
588,/matches/2341452/w7m-vs-red-canids-clutch-season-2
589,/matches/2341153/nip-vs-heretics-esl-one-road-to-rio-europe
590,/matches/2341456/secret-vs-complexity-home-sweet-home-cup-4
591,/matches/2341154/astralis-vs-g2-esl-one-road-to-rio-europe
592,/matches/2341444/sprout-vs-complexity-home-sweet-home-cup-4
593,/matches/2341329/real-betis-vs-wygers-rtp-arena-cup
594,/matches/2341133/virtuspro-vs-hard-legion-esl-one-road-to-rio-cis
595,/matches/2341379/kingzzz-vs-myinsanity-swiss-esports-league-spring-season-2020
596,/matches/2341132/spirit-vs-winstrike-esl-one-road-to-rio-cis
597,/matches/2341450/secret-vs-gambit-youngsters-home-sweet-home-cup-4
598,/matches/2341328/saw-vs-kpi-rtp-arena-cup
599,/matches/2341454/skyfire-vs-generation-of-miracles-esl-australia-nz-championship-season-11-qualifier-2
600,/matches/2341453/overt-vs-generation-of-miracles-esl-australia-nz-championship-season-11-qualifier-2
601,/matches/2341451/generation-of-miracles-vs-skyfire-esl-australia-nz-championship-season-11-qualifier-2
602,/matches/2341272/red-canids-vs-isurus-clutch-season-2
603,/matches/2341151/g2-vs-faze-esl-one-road-to-rio-europe
604,/matches/2341152/godsent-vs-north-esl-one-road-to-rio-europe
605,/matches/2341429/hard-legion-vs-gambit-youngsters-home-sweet-home-cup-4
606,/matches/2341321/giants-vs-x6tence-rtp-arena-cup
607,/matches/2341428/secret-vs-smash-home-sweet-home-cup-4
608,/matches/2341131/nemiga-vs-syman-esl-one-road-to-rio-cis
609,/matches/2341130/hard-legion-vs-winstrike-esl-one-road-to-rio-cis
610,/matches/2341320/movistar-riders-vs-s2v-rtp-arena-cup
611,/matches/2341427/endpoint-vs-complexity-home-sweet-home-cup-4
612,/matches/2341426/salamander-vs-sprout-home-sweet-home-cup-4
613,/matches/2341271/w7m-vs-keyd-clutch-season-2
614,/matches/2341423/copenhagen-flames-vs-gambit-youngsters-home-sweet-home-cup-4
615,/matches/2341150/astralis-vs-faze-esl-one-road-to-rio-europe
616,/matches/2341149/vitality-vs-g2-esl-one-road-to-rio-europe
617,/matches/2341414/avez-vs-gambit-youngsters-home-sweet-home-cup-4
618,/matches/2341412/navi-junior-vs-ldlc-sector-mostbet-season-3
619,/matches/2341129/spirit-vs-virtuspro-esl-one-road-to-rio-cis
620,/matches/2341413/copenhagen-flames-vs-sprout-home-sweet-home-cup-4
621,/matches/2341316/gambit-youngsters-vs-sprout-home-sweet-home-cup-4
622,/matches/2341315/copenhagen-flames-vs-avez-home-sweet-home-cup-4
623,/matches/2341368/swedish-canadians-vs-infinity-esea-mdl-season-34-north-america
624,/matches/2341367/aa-vs-warriors-international-esea-mdl-season-34-north-america
625,/matches/2341366/keep-the-comms-up-vs-recon-5-esea-mdl-season-34-north-america
626,/matches/2341364/chaos-vs-polar-ace-esea-mdl-season-34-north-america
